,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
754,20.0,186641.26585577757,7930.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1969.0,2005,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1026.0,1026.0,1,3.0,1.0,3,5.0,7,2,7,2009,171367.35477505918,173311.0876460768,156000.0
755,145.0,213539.5923076923,3230.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,6.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,742.0,1471.0,2,3.0,1.0,2,6.0,7,2,3,2009,171367.35477505918,173311.0876460768,172500.0
756,60.0,186641.26585577757,10769.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,866.0,1768.0,2,3.0,1.0,3,7.0,7,2,4,2009,171367.35477505918,173311.0876460768,212000.0
757,60.0,186641.26585577757,11616.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1978.0,1978,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,672.0,1386.0,2,3.0,1.0,2,6.0,7,2,4,2010,171367.35477505918,142517.09405940594,158900.0
758,145.0,213539.5923076923,2280.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,7.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,757.0,1501.0,2,3.0,1.0,2,6.0,7,2,8,2008,171367.35477505918,173311.0876460768,179400.0
759,60.0,186641.26585577757,12257.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,1995.0,1995,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1328.0,2531.0,2,4.0,1.0,3,9.0,7,2,11,2007,171367.35477505918,173311.0876460768,290000.0
760,20.0,186641.26585577757,9100.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,6.0,1959.0,1959,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,864.0,864.0,1,2.0,1.0,2,5.0,7,2,10,2009,171367.35477505918,173311.0876460768,127500.0
761,30.0,125457.08256880734,6911.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,124834.05172413793,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1924.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,1301.0,1301.0,1,2.0,1.0,1,5.0,6,2,10,2009,171367.35477505918,173311.0876460768,100000.0
762,60.0,213539.5923076923,8640.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2009.0,2009,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,764.0,1547.0,2,3.0,1.0,3,7.0,7,2,6,2010,269600.0,173311.0876460768,215200.0
763,60.0,186641.26585577757,9430.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1268.0,2365.0,2,3.0,1.0,3,8.0,7,2,7,2009,171367.35477505918,173311.0876460768,337000.0
764,120.0,186641.26585577757,9549.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,234685.22727272726,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1995.0,1996,206094.0541958042,176563.76987447697,191693.25,190821.0,3,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1494.0,1494.0,1,2.0,1.0,4,6.0,7,2,4,2006,171367.35477505918,173311.0876460768,270000.0
765,20.0,186641.26585577757,14587.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,9.0,5.0,2008.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1506.0,1506.0,2,2.0,1.0,4,6.0,7,2,8,2008,254032.98770491802,251881.22,264132.0
766,60.0,186641.26585577757,10421.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1988.0,1988,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,980.0,1714.0,2,3.0,1.0,2,7.0,7,2,3,2010,171367.35477505918,173311.0876460768,196500.0
767,50.0,186641.26585577757,12508.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,6.0,7.0,1940.0,1985,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,983.0,1750.0,2,4.0,1.0,2,7.0,4,2,7,2008,171367.35477505918,173311.0876460768,160000.0
768,20.0,186641.26585577757,9100.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2004.0,2005,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1836.0,1836.0,2,3.0,1.0,3,8.0,7,2,10,2006,171367.35477505918,173311.0876460768,216837.0
769,60.0,186641.26585577757,17673.5,177526.0560522696,223401.43902439025,220184.57,177358.8269362577,213260.81914893616,1,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2003.0,2003,206094.0541958042,176563.76987447697,217102.38524590165,154805.59210526315,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1690.0,2747.625,3,4.0,1.0,4,10.0,4,2,6,2010,171367.35477505918,173311.0876460768,340037.5
770,85.0,186641.26585577757,7252.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,135074.48648648648,5.0,5.0,1982.0,1982,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,858.0,858.0,1,2.0,1.0,2,5.0,7,2,4,2009,171367.35477505918,173311.0876460768,134900.0
771,20.0,186641.26585577757,8877.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,5.0,1951.0,1951,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,107675.44444444444,1220.0,1220.0,1,2.0,1.0,2,6.0,7,2,4,2006,143973.2558139535,173311.0876460768,102000.0
772,80.0,186641.26585577757,7819.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,6.0,5.0,1976.0,1976,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1117.0,1117.0,1,3.0,1.0,2,6.0,7,2,3,2010,171367.35477505918,142517.09405940594,107000.0
773,20.0,186641.26585577757,10150.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1958.0,1958,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,4,1,122196.89361702128,912.0,912.0,1,2.0,1.0,2,5.0,7,2,7,2007,143973.2558139535,173311.0876460768,114500.0
774,20.0,186641.26585577757,14226.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2006.0,2006,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1973.0,1973.0,2,3.0,1.0,3,9.0,7,2,7,2007,254032.98770491802,251881.22,340037.5
775,120.0,125457.08256880734,4500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,156270.1224489796,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,6.0,5.0,1998.0,1998,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1204.0,1204.0,2,2.0,1.0,2,5.0,7,2,6,2009,171367.35477505918,173311.0876460768,162000.0
776,20.0,186641.26585577757,11210.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2005.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1614.0,1614.0,2,3.0,1.0,3,7.0,7,2,7,2006,254032.98770491802,251881.22,221500.0
777,20.0,186641.26585577757,13350.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1974.0,1974,206094.0541958042,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,894.0,894.0,1,3.0,1.0,2,5.0,7,2,6,2006,171367.35477505918,173311.0876460768,142500.0
778,90.0,131558.375,8400.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,142475.4814814815,177573.58892733563,133541.07692307694,173044.18112947658,5.0,5.0,1977.0,1977,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,107365.625,178375.568627451,2,1,182896.38943028485,2020.0,2020.0,2,4.0,1.0,2,10.0,7,2,10,2007,171367.35477505918,173311.0876460768,144000.0
779,90.0,186641.26585577757,10530.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,156270.1224489796,180544.67460317462,177573.58892733563,133541.07692307694,135074.48648648648,6.0,5.0,1977.0,1977,170094.8115687993,176563.76987447697,175896.43055555556,211477.5,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1004.0,1004.0,1,2.0,1.0,2,4.0,7,2,5,2006,171367.35477505918,173311.0876460768,135000.0
780,20.0,186641.26585577757,7875.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1995.0,1996,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1253.0,1253.0,2,3.0,1.0,2,6.0,7,2,6,2007,171367.35477505918,173311.0876460768,176000.0
781,60.0,186641.26585577757,7153.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1992.0,1992,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,810.0,1603.0,2,3.0,1.0,3,7.0,7,2,7,2006,171367.35477505918,173311.0876460768,175900.0
782,20.0,186641.26585577757,16285.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2001.0,2002,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1430.0,1430.0,2,3.0,1.0,3,6.0,7,2,6,2009,171367.35477505918,173311.0876460768,187100.0
783,85.0,186641.26585577757,9101.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,135074.48648648648,5.0,6.0,1978.0,1978,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1110.0,1110.0,1,1.0,1.0,3,4.0,7,2,7,2009,171367.35477505918,173311.0876460768,165500.0
784,75.0,125457.08256880734,6300.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,157354.54545454544,6.0,6.0,1914.0,2001,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,742.0,1484.0,2,3.0,1.0,2,9.0,7,2,6,2008,171367.35477505918,173311.0876460768,128000.0
785,20.0,186641.26585577757,9790.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1967.0,1967,170094.8115687993,176563.76987447697,191693.25,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1342.0,1342.0,2,3.0,1.0,2,7.0,7,2,9,2009,171367.35477505918,173311.0876460768,161500.0
786,50.0,125457.08256880734,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,132279.94791666666,177573.58892733563,181533.3168032787,142396.44805194804,5.0,6.0,1915.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,217630.31607418857,178375.568627451,2,1,182896.38943028485,966.0,1652.0,2,4.0,1.0,2,7.0,7,2,6,2010,171367.35477505918,173311.0876460768,139000.0
787,60.0,186641.26585577757,10142.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,956.0,2084.0,2,4.0,1.0,3,8.0,7,2,1,2010,171367.35477505918,173311.0876460768,233000.0
788,20.0,125457.08256880734,6000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,7.0,1954.0,2000,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,901.0,901.0,1,2.0,1.0,2,4.0,7,2,8,2008,171367.35477505918,173311.0876460768,107900.0
789,60.0,186641.26585577757,12205.0,177526.0560522696,200291.10640495867,201440.97222222222,177358.8269362577,174008.3174904943,2,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.5,1966.0,2007,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,976.0,2087.0,2,4.5,1.0,3,9.0,7,2,7,2007,171367.35477505918,173311.0876460768,187500.0
790,120.0,186641.26585577757,3182.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,194870.88235294117,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,7.0,5.0,2005.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1145.0,1145.0,2,2.0,1.0,3,5.0,7,2,9,2009,171367.35477505918,173311.0876460768,160200.0
791,80.0,186641.26585577757,11333.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,6.0,5.0,1976.0,1976,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,1062.0,1062.0,1,3.0,1.0,2,5.0,7,2,5,2007,171367.35477505918,173311.0876460768,146800.0
792,60.0,186641.26585577757,9920.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1996.0,1997,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1127.0,2013.0,2,3.0,1.0,2,8.0,7,2,6,2007,171367.35477505918,173311.0876460768,269790.0
793,20.0,186641.26585577757,9158.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1496.0,1496.0,2,3.0,1.0,3,7.0,7,2,6,2007,254032.98770491802,251881.22,225000.0
