MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60.0,186641.26585577757,11404.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1998.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1153.0,2031.0,2,3.0,1.0,3,8.0,7,2,7,2008,171367.35477505918,173311.0876460768,222500.0
20.0,186641.26585577757,10000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1961.0,1983,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1144.0,1144.0,1,3.0,1.0,2,6.0,7,2,3,2009,171367.35477505918,173311.0876460768,131400.0
20.0,186641.26585577757,8978.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1968.0,1968,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,948.0,948.0,1,3.0,1.0,2,6.0,7,2,5,2007,171367.35477505918,149600.0,108000.0
75.0,125457.08256880734,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,157354.54545454544,7.0,7.0,1914.0,1970,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,164689.80555555556,1,0,182896.38943028485,880.0,1768.0,1,2.0,1.0,2,6.0,7,0,10,2006,171367.35477505918,173311.0876460768,163000.0
90.0,186641.26585577757,8544.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,3.0,4.0,1950.0,1950,170094.8115687993,176563.76987447697,159813.0,158224.8,2,2,149508.12223974764,178375.568627451,3,0,107675.44444444444,1040.0,1040.0,2,2.0,1.0,2,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,93500.0
60.0,186641.26585577757,10463.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,213260.81914893616,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,901.0,1801.0,2,3.0,1.0,3,8.0,7,2,6,2006,171367.35477505918,173311.0876460768,239900.0
90.0,186641.26585577757,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,5.0,5.0,1987.0,1988,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1200.0,1200.0,3,3.0,1.0,2,5.0,7,2,3,2009,171367.35477505918,165788.875,179000.0
60.0,186641.26585577757,9313.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,864.0,1728.0,2,3.0,1.0,3,7.0,7,2,4,2009,171367.35477505918,173311.0876460768,190000.0
70.0,125457.08256880734,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,5.0,7.0,1910.0,2002,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,3,131366.67465753425,178375.568627451,4,1,182896.38943028485,768.0,1432.0,2,2.0,1.0,2,7.0,7,2,5,2007,171367.35477505918,142517.09405940594,132000.0
20.0,186641.26585577757,6768.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1961.0,1996,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,3,149508.12223974764,178375.568627451,3,1,182896.38943028485,912.0,912.0,1,3.0,1.0,3,5.0,7,2,5,2008,171367.35477505918,173311.0876460768,142000.0
20.0,186641.26585577757,8450.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2000.0,2001,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1349.0,1349.0,2,3.0,1.0,2,6.0,7,2,12,2007,171367.35477505918,173311.0876460768,179000.0
80.0,186641.26585577757,12886.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,5.0,6.0,1963.0,1999,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1464.0,1464.0,2,3.0,1.0,2,6.0,5,2,10,2009,171367.35477505918,173311.0876460768,175000.0
120.0,186641.26585577757,5395.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1993.0,1993,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1337.0,1337.0,2,2.0,1.0,3,5.0,7,2,10,2008,171367.35477505918,173311.0876460768,180000.0
60.0,186641.26585577757,8963.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,7.5,1976.0,1996,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,4,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1175.0,2715.0,3,4.0,1.0,3,10.0,7,2,7,2008,171367.35477505918,173311.0876460768,299800.0
60.0,186641.26585577757,8795.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2000.0,2000,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,980.0,2256.0,2,4.0,1.0,3,8.0,7,2,4,2009,171367.35477505918,173311.0876460768,236000.0
70.0,125457.08256880734,11700.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,7.0,1885.0,2003,180568.42857142858,176563.76987447697,159813.0,154329.67307692306,3,2,165959.16666666666,164689.80555555556,2,0,182896.38943028485,1320.0,2640.0,1,4.0,1.0,3,8.0,7,0,5,2009,171367.35477505918,173311.0876460768,265979.0
20.0,186641.26585577757,10593.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1996.0,1996,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1720.0,1720.0,2,3.0,1.0,3,7.0,7,2,3,2010,171367.35477505918,173311.0876460768,260400.0
50.0,186641.26585577757,8405.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,3.5,1945.0,1950,170094.8115687993,176563.76987447697,148734.88461538462,154805.59210526315,2,2,107365.625,92100.0,2,0,107675.44444444444,1088.0,1529.0,2,4.0,1.0,2,9.0,4,0,4,2009,171367.35477505918,173311.0876460768,98000.0
50.0,125457.08256880734,8800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,7.0,1910.0,2004,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,3,1,182896.38943028485,792.0,1140.0,1,3.0,1.0,2,7.0,5,0,6,2010,171367.35477505918,173311.0876460768,96500.0
60.0,186641.26585577757,7750.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,181205.75,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2003.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,660.0,1320.0,2,3.0,1.0,3,6.0,7,2,8,2007,171367.35477505918,173311.0876460768,162000.0
20.0,186641.26585577757,9236.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1997.0,1997,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1494.0,1494.0,2,3.0,1.0,3,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,217000.0
60.0,186641.26585577757,10240.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1038.0,2098.0,2,3.0,1.0,4,8.0,7,2,3,2006,171367.35477505918,173311.0876460768,275500.0
20.0,186641.26585577757,7930.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1969.0,2005,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1026.0,1026.0,1,3.0,1.0,3,5.0,7,2,7,2009,171367.35477505918,173311.0876460768,156000.0
145.0,213539.5923076923,3230.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,6.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,742.0,1471.0,2,3.0,1.0,2,6.0,7,2,3,2009,171367.35477505918,173311.0876460768,172500.0
60.0,186641.26585577757,10769.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,866.0,1768.0,2,3.0,1.0,3,7.0,7,2,4,2009,171367.35477505918,173311.0876460768,212000.0
60.0,186641.26585577757,11616.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1978.0,1978,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,672.0,1386.0,2,3.0,1.0,2,6.0,7,2,4,2010,171367.35477505918,142517.09405940594,158900.0
145.0,213539.5923076923,2280.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,7.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,757.0,1501.0,2,3.0,1.0,2,6.0,7,2,8,2008,171367.35477505918,173311.0876460768,179400.0
60.0,186641.26585577757,12257.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,1995.0,1995,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1328.0,2531.0,2,4.0,1.0,3,9.0,7,2,11,2007,171367.35477505918,173311.0876460768,290000.0
20.0,186641.26585577757,9100.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,6.0,1959.0,1959,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,864.0,864.0,1,2.0,1.0,2,5.0,7,2,10,2009,171367.35477505918,173311.0876460768,127500.0
30.0,125457.08256880734,6911.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,124834.05172413793,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1924.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,1301.0,1301.0,1,2.0,1.0,1,5.0,6,2,10,2009,171367.35477505918,173311.0876460768,100000.0
60.0,213539.5923076923,8640.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2009.0,2009,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,764.0,1547.0,2,3.0,1.0,3,7.0,7,2,6,2010,269600.0,173311.0876460768,215200.0
60.0,186641.26585577757,9430.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1268.0,2365.0,2,3.0,1.0,3,8.0,7,2,7,2009,171367.35477505918,173311.0876460768,337000.0
120.0,186641.26585577757,9549.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,234685.22727272726,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1995.0,1996,206094.0541958042,176563.76987447697,191693.25,190821.0,3,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1494.0,1494.0,1,2.0,1.0,4,6.0,7,2,4,2006,171367.35477505918,173311.0876460768,270000.0
20.0,186641.26585577757,14587.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,9.0,5.0,2008.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1506.0,1506.0,2,2.0,1.0,4,6.0,7,2,8,2008,254032.98770491802,251881.22,264132.0
60.0,186641.26585577757,10421.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1988.0,1988,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,980.0,1714.0,2,3.0,1.0,2,7.0,7,2,3,2010,171367.35477505918,173311.0876460768,196500.0
50.0,186641.26585577757,12508.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,6.0,7.0,1940.0,1985,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,983.0,1750.0,2,4.0,1.0,2,7.0,4,2,7,2008,171367.35477505918,173311.0876460768,160000.0
20.0,186641.26585577757,9100.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2004.0,2005,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1836.0,1836.0,2,3.0,1.0,3,8.0,7,2,10,2006,171367.35477505918,173311.0876460768,216837.0
60.0,186641.26585577757,17673.5,177526.0560522696,223401.43902439025,220184.57,177358.8269362577,213260.81914893616,1,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2003.0,2003,206094.0541958042,176563.76987447697,217102.38524590165,154805.59210526315,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1690.0,2747.625,3,4.0,1.0,4,10.0,4,2,6,2010,171367.35477505918,173311.0876460768,340037.5
85.0,186641.26585577757,7252.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,135074.48648648648,5.0,5.0,1982.0,1982,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,858.0,858.0,1,2.0,1.0,2,5.0,7,2,4,2009,171367.35477505918,173311.0876460768,134900.0
20.0,186641.26585577757,8877.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,5.0,1951.0,1951,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,107675.44444444444,1220.0,1220.0,1,2.0,1.0,2,6.0,7,2,4,2006,143973.2558139535,173311.0876460768,102000.0
